,SubjectEntity,Relation,ObjectEntity
1289,LIFM-114-60C,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=C(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1290,HUST4,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1nnc(n1N)c1ccc(cc1)C(=O)[O-]
1291,HUST1,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1nnc(n1N)c1ccc(cc1)C(=O)[O-]
1292,CdAPP-1,hasOrganicLinkers,NCCCN1CCN(CC1)CCCN
1297,CPM-33a,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1298,PCN-700,hasOrganicLinkers,Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-]
1299,UiO-66,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1300,"catena-(tetrakis(μ3-3-Sulfanyl-D-valine-N,O,S,S)-di-gold(i)-di-platinum(ii)-zinc(ii) nonahydrate)",hasOrganicLinkers,C[C]([S])C
1301,NNU-14,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1302,IRMOF-77,hasOrganicLinkers,CN1C([Pd](I)I)N(c2c1c(ccc2c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])C
1303,"catena-[(μ8-5,5'-Buta-1,3-diyne-1,4-diyldibenzene-1,3-dicarboxylato)-diaqua-di-copper(ii) dimethylformamide solvate trihydrate]|MOF-505",hasOrganicLinkers,[O-]C(=O)c1cc(C#CC#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1304,SUMOF-7I,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1306,SUMOF-7I,hasOrganicLinkers,[CH]=[C]N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1310,SUMOF-7I(Ce),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1311,SUMOF-7III(Eu),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-]
1312,CTGU-4,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)c1ccc(cc1C(=O)[O-])C(=O)[O-])c1ccc(cc1C(=O)[O-])C(=O)[O-]
1313,MOF-5|Teaching Subset: MOFs,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1315,534-MOF-Tb,hasOrganicLinkers,Cc1c(COc2cccc(c2)C(=O)[O-])c(C)c(c(c1COc1cccc(c1)C(=O)[O-])C)COc1cccc(c1)C(=O)[O-]
1316,LCU-101,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1317,Zr-CAU-28,hasOrganicLinkers,[O-]C(=O)[C]1C=C[C](O1)C(=O)[O-]
1318,Ce-CAU-28,hasOrganicLinkers,[O-]C(=O)c1ccc(o1)C(=O)[O-]
1319,Bio-MOF-100,hasOrganicLinkers,NC1=C2N=CN=C2[N]C=N1
1320,N2@DUT-8(Ni),hasOrganicLinkers,C1CN2CCN1CC2
1321,CO2@DUT-8(Ni),hasOrganicLinkers,C1CN2CCN1CC2
1322,C4H10@DUT-8(Ni),hasOrganicLinkers,C1CN2CCN1CC2
1323,DUT-8(Ni) ip2,hasOrganicLinkers,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1324,"catena-[(μ8-2,5-Dioxidobenzene-1,4-dicarboxylato)-cobalt(ii)]",hasOrganicLinkers,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
1325,UPC-30,hasOrganicLinkers,[O-]C(=O)c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])N
1326,BUT-52,hasOrganicLinkers,[O-]C(=O)[C]1C=CC(=S)N=C1
1327,PCN-700-SA,hasOrganicLinkers,Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-]
1328,PCN-700-SA2,hasOrganicLinkers,Cc1cc(ccc1c1ccc(cc1C)C(=O)[O-])C(=O)[O-]
1329,FJI-Y3,hasOrganicLinkers,[O-]C(=O)c1ccc(nc1)c1ccc(cn1)C(=O)[O-]
1330,MIL-53(Fe) m-xylene clathrate,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1331,MIL-53(Fe) o-xylene clathrate,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1332,MIL-53(Fe) p-xylene clathrate,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1333,CHD-1,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cccc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1334,CHD-2,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cccc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1335,ocMOM-2-2,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)c1cc2cc(ccc2c2-c3c(OP(=O)(Oc12)[O])c(cc1c3ccc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-]
1336,TMU-6(RL1),hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
1337,FJI-Y8,hasOrganicLinkers,[O-]C(=O)c1cncc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1338,Au-ACM-1,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1339,IOS-2(M),hasOrganicLinkers,C1=C[N]C=N1
1340,IOS-2(P),hasOrganicLinkers,C1=C[N]C=N1
1341,ZIF-4-Co,hasOrganicLinkers,C1=C[N]C=N1
1342,UMCM-151-F,hasOrganicLinkers,[O-]C(=O)c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])F
1343,UMCM-151-Cl,hasOrganicLinkers,[O-]C(=O)c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])Cl
1344,JUC-58,hasOrganicLinkers,[O-]C(=O)c1cncc(c1)C(=O)[O-]
1345,"catena-[tris(μ3-Λ-tris(4-(4-Pyridyl)duryl)borane-N,N',N'')-(μ3-Δ-tris(4-(4-pyridyl)duryl)borane-N,N',N'')-octabromo-tetra-cadmium octahydrate]",hasOrganicLinkers,Cc1c(B(c2c(C)c(C)c(c(c2C)C)c2ccncc2)c2c(C)c(C)c(c(c2C)C)c2ccncc2)c(C)c(c(c1C)c1ccncc1)C
1346,"catena-[tetrakis(μ3-tris(4-(4-Pyridyl)duryl)borane-N,N',N'')-octa-iodo-tetra-cadmium octahydrate]",hasOrganicLinkers,Cc1c(B(c2c(C)c(C)c(c(c2C)C)c2ccncc2)c2c(C)c(C)c(c(c2C)C)c2ccncc2)c(C)c(c(c1C)c1ccncc1)C
1347,"catena-[tetrakis(μ3-tris(4-(4-Pyridyl)duryl)borane-N,N',N'')-octachloro-tetra-copper octahydrate]",hasOrganicLinkers,Cc1c(B(c2c(C)c(C)c(c(c2C)C)c2ccncc2)c2c(C)c(C)c(c(c2C)C)c2ccncc2)c(C)c(c(c1C)c1ccncc1)C
1348,"catena-[tetrakis(μ3-tris(4-(4-Pyridyl)duryl)borane-N,N',N'')-octachloro-tetra-cobalt methanol solvate tetrahydrate]",hasOrganicLinkers,Cc1c(B(c2c(C)c(C)c(c(c2C)C)c2ccncc2)c2c(C)c(C)c(c(c2C)C)c2ccncc2)c(C)c(c(c1C)c1ccncc1)C
1349,MAF-23 hemikis(propylene),hasOrganicLinkers,CC1=NC(=N[N]1)CC1=[N]=C(N=N1)C
1350,MAF-23 hemikis(propane),hasOrganicLinkers,CC1=NC(=N[N]1)CC1=[N]=C(N=N1)C
1351,MAF-23-O,hasOrganicLinkers,CC1=NC(=N[N]1)C(=O)C1=[N]=C(N=N1)C
1352,MAF-23-O hemikis(propylene),hasOrganicLinkers,CC1=NC(=N[N]1)C(=O)C1=[N]=C(N=N1)C
1353,MAF-23-O hemikis(propane),hasOrganicLinkers,CC1=NC(=N[N]1)C(=O)C1=[N]=C(N=N1)C
1354,IPCE-1Ni,hasOrganicLinkers,[O]P(=O)(c1ccc(cc1)C1=C2C=CC3=[N]2[Ni]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)P(=O)([O])[O])cc1)c1ccc(cc1)P(=O)([O])[O])c1ccc(cc1)P(=O)([O])[O])[O]
1355,FDM-34,hasOrganicLinkers,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1356,ATF-2,hasOrganicLinkers,[O-]C(=O)c1ccc(s1)C(=O)[O-]
1357,ATF-1P,hasOrganicLinkers,[O-]C(=O)c1ccc(s1)C(=O)[O-]
1358,CAU-27-BDC,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1359,CAU-27-BPDC,hasOrganicLinkers,[O-]C(=O)C
1360,ATF-1M,hasOrganicLinkers,[O-]C(=O)c1ccc(s1)C(=O)[O-]
1361,ATF-1,hasOrganicLinkers,[O-]C(=O)c1ccc(s1)C(=O)[O-]
1362,ATF-2P,hasOrganicLinkers,[O-]C(=O)c1ccc(s1)C(=O)[O-]
1363,ZJU-28',hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1364,"catena-((μ12-Phosphato)-bis(μ4-1-(2,4-difluorophenyl)-1,1-bis((1H-1,2,4-triazol-1-yl)methyl)methanolato)-(μ3-oxo)-heptacosakis(μ2-oxo)-pentaaqua-octaoxo-copper(i)-tri-copper(ii)-di-molybdenum(v)-deca-molybdenum(vi) hexahydrate)",hasOrganicLinkers,Fc1ccc(c(c1)F)C(Cn1cncn1)(CN1[CH]N=C[N]1)[O]
1365,DUT-122(Zr),hasOrganicLinkers,O=C1c2cc(ccc2-c2c1cc(cc2)C(=O)[O-])C(=O)[O-]
1366,IISERP-MOF27,hasOrganicLinkers,NC1=C2N=CN=C2[N]C=N1
1367,NICS-8,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1368,PMOF-55,hasOrganicLinkers,C1=N[N]C=N1
1369,"catena-[(μ-2,8,14,20-tetramethylcalix[4]arene-4,5,6,10,11,12,16,17,18,22,23,24-dodecaolato)-(μ-formato)-(methanol)-penta-aqua-tetra-nickel unknown solvate]|catena-[(μ-2,8,14,20-tetramethylpyrogallo[4]arenato)-(μ-formato)-(methanol)-penta-aqua-tetra-nickel unknown solvate]",hasOrganicLinkers,CC1c2cc(C(C)c3cc(C(c4cc(C(c5cc1c([O])c(c5[O])[O])C)c([O])c(c4[O])[O])C)c(c(c3[O])[O])[O])c(c(c2[O])[O])[O]
1370,Sc-CAU-9-H2TCPP,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1ccc(cc1)C(=O)[O-])C=C3)c1ccc(cc1)C(=O)[O-])[nH]2)c1ccc(cc1)C(=O)[O-]
1371,AIST-1,hasOrganicLinkers,N1=C[C](C=N1)c1ccc(cc1)C1=C[N]N=C1
1372,"catena-[(μ3-2,5-Dihydroxybenzene-1,4-dicarboxylato-O,O',O'')-(μ2-4,4'-bipyridine-N,N')-zinc(ii) N,N-dimethylformamide solvate]",hasOrganicLinkers,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
1373,JLU-Liu23P,hasOrganicLinkers,C1CN2CCN1CC2
1374,JLU-Liu23M,hasOrganicLinkers,C1CN2CCN1CC2
1375,CPM-202,hasOrganicLinkers,[O-]C(=O)c1ccc(s1)C(=O)[O-]
1376,CPM-203,hasOrganicLinkers,[O-]C(=O)c1ccc(o1)C(=O)[O-]
1377,CPM-205,hasOrganicLinkers,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1378,CPM-201,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1379,MFM-300(Ga2),hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1380,MFM-300(Ga2) carbon dioxide,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1381,"catena-[(μ3-5-Sulfonatoisophthalato)-(μ2-1,4-bis(pyridin-4-ylmethyl)piperazin-1-ium)-zinc(ii) tetrahydrate]",hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)S([O])([O])[O])C(=O)[O-]
1382,TMOF-2,hasOrganicLinkers,n1ccc(cc1)c1ccncc1
1383,"catena-((μ-N',N'-bis[1-(pyrazine-2-yl)ethylidene]benzil dihydrazone)-di-silver(i) dinitrate acetonitrile monohydrate)",hasOrganicLinkers,C[C](c1nccnc1)[N]N=C(C(=N[N][C](c1nccnc1)C)c1ccccc1)c1ccccc1
1384,TMU-31,hasOrganicLinkers,O=C(Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-]
1385,ZJU-197,hasOrganicLinkers,[O-]C(=O)c1cncc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1386,FJI-Y7,hasOrganicLinkers,[O-]C(=O)c1cncc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1387,"catena-(bis(μ-3,6-bis(1,2,4-triazolyl)-2,5-dioxy-1,4-benzoquinone)-di-manganese(ii) methanol solvate)",hasOrganicLinkers,O=C1C(=O)[C](N2[N]C=N[CH]2)C(=O)C(=O)[C]1N1[N]C=N[CH]1
1388,IFMC-6,hasOrganicLinkers,N1[N]N=C([N]1)c1cc(cc(c1)C1=NN=N[N]1)C1=N[N]N[N]1
1389,IFMC-7,hasOrganicLinkers,N1=NC(=N[N]1)c1cc(cc(c1)c1nn[nH]n1)c1nn[nH]n1
1390,IFMC-8,hasOrganicLinkers,N1NN=C([N]1)c1cc(cc(c1)C1=N[N]N=N1)C1=N[N]N=N1
1391,ρ-ZMOF,hasOrganicLinkers,[O-]C(=O)C1=C([N]C=N1)C(=O)[O-]
1392,NJU-Bai 41,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)c1cccc2c1cccc2c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-]
1393,ZJNU-78,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1ccc2c(c1)cc(cc2)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1394,"catena-[(μ-4,4'-azobispyridine)-(μ-methylsuccinato)-cadmium(ii) hydrate]",hasOrganicLinkers,[O-]C(=O)CC(C(=O)[O-])C
1395,"catena-[(μ-4,4'-azobispyridine)-(μ-methylglutarato)-cadmium(ii) pentahydrate]",hasOrganicLinkers,CC(CC(=O)[O-])CC(=O)[O-]
1396,NTU-40,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)n1ccnc1C)C(=O)[O-]
1397,NTU-41,hasOrganicLinkers,Cc1ncn(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1398,MOF-591,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1399,MOF-592,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1400,MOF-590,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1401,MFM-300V3-1.8C2D4,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1402,MFM-300V3-1.0C2D4,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1403,MFM-300V3-1.4CD4,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1404,MFM-300V3-1.0CD4,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1405,PCN-13,hasOrganicLinkers,[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]
1406,NU-1000-C8H7NO4S,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1407,NU-1000-C7H8O3S,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1408,HPU-14,hasOrganicLinkers,[O-]C(=O)c1cc(Oc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1409,CPO-27-Mg|MOF-74-Mg,hasOrganicLinkers,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
1410,PCN-262,hasOrganicLinkers,Oc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1411,PCN-263,hasOrganicLinkers,CCCCCCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1412,PCN-266,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C12CC3(CC(C2)(CC(C1)(C3)c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1413,PCN-280,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1414,PCN-285,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-]
1415,PCN-234,hasOrganicLinkers,[O-]C(=O)c1cccc(c1)C(=O)[O-]
1416,PCN-235,hasOrganicLinkers,[O-]C(=O)C
1417,PCN-243,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-]
1418,PCN-245,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1419,PCN-247,hasOrganicLinkers,[O-]C(=O)c1ccc2-c3c(S(=O)(=O)c2c1)cc(cc3)C(=O)[O-]
1420,"Gd-RUM2 hemikis(1-methyl-2-pyrrolidone) clathrate N,N-dimethylformamide solvate",hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1421,Ce-RUM3 caprolactam clathrate hydrate,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1422,ZSTU-1,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1423,ZSTU-2,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1424,ZSTU-3,hasOrganicLinkers,[C][N]c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1433,FJI-9,hasOrganicLinkers,[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1434,SNNU-50,hasOrganicLinkers,[O-]C(=O)C1=NC=N[C]1C(=O)[O-]
1435,ZJNU-64,hasOrganicLinkers,Clc1cc(ccc1O[P]1(Oc2ccc(cc2Cl)C(=O)[O-])[N][P](Oc2ccc(cc2Cl)C(=O)[O-])(Oc2ccc(cc2Cl)C(=O)[O-])[N][P]([N]1)(Oc1ccc(cc1Cl)C(=O)[O-])Oc1ccc(cc1Cl)C(=O)[O-])C(=O)[O-]
1436,ZJNU-63,hasOrganicLinkers,COc1cc(ccc1O[P]1(Oc2ccc(cc2OC)C(=O)[O-])[N][P](Oc2ccc(cc2OC)C(=O)[O-])(Oc2ccc(cc2OC)C(=O)[O-])[N][P]([N]1)(Oc1ccc(cc1OC)C(=O)[O-])Oc1ccc(cc1OC)C(=O)[O-])C(=O)[O-]
1437,ZJNU-65,hasOrganicLinkers,Brc1cc(ccc1O[P]1(Oc2ccc(cc2Br)C(=O)[O-])[N][P](Oc2ccc(cc2Br)C(=O)[O-])(Oc2ccc(cc2Br)C(=O)[O-])[N][P]([N]1)(Oc1ccc(cc1Br)C(=O)[O-])Oc1ccc(cc1Br)C(=O)[O-])C(=O)[O-]
1438,CALA-self,hasOrganicLinkers,CC(CC(C(=O)[O-])NCc1ccncc1)C
1439,JUC-103,hasOrganicLinkers,Cc1c(c2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c(C)c(c(c1c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])C)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1440,JUC-104,hasOrganicLinkers,Cc1c(c2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c(C)c(c(c1c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])C)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1441,MET-3,hasOrganicLinkers,N1=CC=N[N]1
1442,Tb-sph-MOF-2,hasOrganicLinkers,[O-]C(=O)c1cc2c(s1)c1cc(sc1c1c2sc(c1)C(=O)[O-])C(=O)[O-]
1443,MOF-1004,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-]
1444,"catena-((μ3-Hydroxo)-(μ2-pyridine-4-carboxylato-O,N)-copper(ii) monohydrate clathrate)",hasOrganicLinkers,[O-]C(=O)c1ccncc1
1445,FJI-Y10,hasOrganicLinkers,O=C1N(c2ccncc2)C(=O)c2c3c1cc(Cl)c1c3c(c(c2)Cl)c2c3c1c(Cl)cc1c3c(cc2Cl)C(=O)N(C1=O)c1ccncc1
1446,BIF-33,hasOrganicLinkers,c1ncn(c1)B(n1cncc1)n1cncc1
1447,FJU-81,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)P(=O)([O])[O]
1448,"catena-[[μ-tris(4-carboxylatophenyl)phosphine oxide]-(N,N-dimethylformamide)-europium(iii) N,N-dimethylformamide solvate sesquihydrate]",hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1449,"catena-[tetrakis(dimethylammonium) (μ-2,2',2'',2''',2'''',2''''',2'''''',2'''''''-((2,8,14,20-tetrakis(4-methylphenyl)pentacyclo[19.3.1.13,7.19,13.115,19]octacosa-1(25),3(28),4,6,9(27),10,12,15(26),16,18,21,23-dodecaene-4,6,10,12,16,18,22,24-octayl)octakis(oxy))octaacetato)-di-cadmium tetrahydrate unknown solvate]",hasOrganicLinkers,[O-]C(=O)COc1cc(OCC(=O)[O-])c2cc1C(c1ccc(cc1)C)c1cc(c(cc1OCC(=O)[O-])OCC(=O)[O-])C(c1ccc(cc1)C)c1cc(C(c3cc(C2c2ccc(cc2)C)c(OCC(=O)[O-])cc3OCC(=O)[O-])c2ccc(cc2)C)c(cc1OCC(=O)[O-])OCC(=O)[O-]
1450,"catena-[tetrakis(dimethylammonium) (μ-2,2',2'',2''',2'''',2''''',2'''''',2'''''''-((2,8,14,20-tetrakis(4-methylphenyl)pentacyclo[19.3.1.13,7.19,13.115,19]octacosa-1(25),3(28),4,6,9(27),10,12,15(26),16,18,21,23-dodecaene-4,6,10,12,16,18,22,24-octayl)octakis(oxy))octaacetato)-bis(N,N-dimethylformamide)-di-zinc(ii) N,N-dimethylformamide solvate hexahydrate]",hasOrganicLinkers,[O-]C(=O)COc1cc(OCC(=O)[O-])c2cc1C(c1ccc(cc1)C)c1cc(c(cc1OCC(=O)[O-])OCC(=O)[O-])C(c1ccc(cc1)C)c1cc(C(c3cc(C2c2ccc(cc2)C)c(OCC(=O)[O-])cc3OCC(=O)[O-])c2ccc(cc2)C)c(cc1OCC(=O)[O-])OCC(=O)[O-]
1451,"catena-[tetrakis(dimethylammonium) (μ-2,2',2'',2''',2'''',2''''',2'''''',2'''''''-((2,8,14,20-tetrakis(4-methylphenyl)pentacyclo[19.3.1.13,7.19,13.115,19]octacosa-1(25),3(28),4,6,9(27),10,12,15(26),16,18,21,23-dodecaene-4,6,10,12,16,18,22,24-octayl)octakis(oxy))octaacetato)-di-cobalt N,N-dimethylformamide solvate tetrahydrate]",hasOrganicLinkers,[O-]C(=O)COc1cc(OCC(=O)[O-])c2cc1C(c1ccc(cc1)C)c1cc(c(cc1OCC(=O)[O-])OCC(=O)[O-])C(c1ccc(cc1)C)c1cc(C(c3cc(C2c2ccc(cc2)C)c(OCC(=O)[O-])cc3OCC(=O)[O-])c2ccc(cc2)C)c(cc1OCC(=O)[O-])OCC(=O)[O-]
1452,FJI-6,hasOrganicLinkers,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1453,FJI-H11-iPr,hasOrganicLinkers,CCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OCC)c1ccc(cc1)C(=O)[O-]
1454,NU-1300,hasOrganicLinkers,[O-]C(=O)c1ccc(cc1)C1=CC(=C2[C]3C1=CC=[C]C3=[C]C=C2)c1ccc(cc1)C(=O)[O-]
1455,"catena-[(μ6-3,3',3''-(2,4,6-Trioxo-1,3,5-triazinane-1,3,5-triyl)tripropanoato)-aqua-erbium(iii) dimethylformamide solvate dihydrate]",hasOrganicLinkers,[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-]
